id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,25,1,24,6,0,6,21,5,12,2,2,
3175021006,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,86,1,85,41,1,40,42,9,22,5,6,
3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,138,1,137,21,1,20,21,4,11,4,2,
3175051004,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,59,0,59,18,1,17,19,2,10,2,5,
3174051001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,55,2,53,25,1,24,18,4,9,2,3,
3173051006,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,128,4,124,20,4,16,17,5,7,0,5,
3171031002,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,63,0,63,20,0,20,32,3,13,5,11,
3173081001,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,57,4,53,21,3,18,25,4,10,1,10,
3171081001,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,140,0,140,28,0,28,24,5,9,3,7,
3175021002,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,80,0,80,18,2,16,8,1,5,2,0,
3172031002,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,187,3,184,66,6,60,35,4,9,4,18,
3174041006,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,105,1,104,25,1,24,22,6,6,2,8,
3173011002,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,79,0,79,20,4,16,17,4,9,1,3,
3175071003,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,158,0,158,19,0,19,42,7,15,8,12,
3175011003,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,209,0,209,21,0,21,28,11,11,1,5,
3172051002,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,1122,23,1099,65,10,55,141,27,24,7,83,
3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,40,0,40,24,1,23,10,1,3,3,3,
3172011004,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,84,0,84,12,3,9,24,8,9,1,6,
3175011006,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,181,3,178,27,1,26,40,6,16,3,15,
3174051005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,60,1,59,24,1,23,21,4,9,2,6,
3173071003,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,110,0,110,36,6,30,37,8,6,4,19,
3174101005,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,52,1,51,22,4,18,17,4,7,3,3,
3175091001,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,110,3,107,31,0,31,23,2,10,5,6,
3172061002,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,266,0,266,43,0,43,26,8,11,2,5,
3173061003,DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,110,1,109,35,3,32,16,2,10,1,3,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,107,1,106,24,5,19,39,9,10,3,17,
3174041005,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,163,1,162,35,1,34,39,8,10,4,17,
3174051006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,84,0,84,42,0,42,13,4,4,4,1,
3175071002,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,243,1,242,44,2,42,65,4,7,4,50,
3175011001,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,36,2,34,17,0,17,22,5,9,1,7,
3174071009,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,50,1,49,26,0,26,9,3,3,0,3,
3175021005,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,82,0,82,16,0,16,25,10,10,1,4,
3174091001,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,163,2,161,37,1,36,19,2,10,1,6,
3174061003,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,104,1,103,49,2,47,27,4,16,1,6,
3172021002,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,141,4,137,60,2,58,40,10,8,5,17,
3175101007,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,82,0,82,21,2,19,11,2,5,0,4,
3173051003,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,55,1,54,24,2,22,16,5,6,1,4,
3174021006,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,54,3,51,11,1,10,10,4,2,1,3,
3175071007,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,53,0,53,17,0,17,22,3,2,4,13,
3175031008,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,178,1,177,7,0,7,36,9,5,1,21,
3171081002,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,166,0,166,20,1,19,25,3,8,5,9,
3174101001,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,70,0,70,23,1,22,10,1,6,3,0,
3175061006,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,22,1,21,12,0,12,7,1,2,2,2,
3174101004,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,36,0,36,17,1,16,5,0,3,1,1,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,59,1,58,10,1,9,11,2,4,1,4,
3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,53,0,53,24,5,19,5,0,2,3,0,
3174031003,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,143,0,143,18,1,17,15,4,4,4,3,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,136,2,134,25,1,24,14,2,8,0,4,
3174101003,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,73,0,73,19,2,17,22,4,9,3,6,
3173071004,DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,83,2,81,35,2,33,30,10,10,1,9,
3171061002,DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,69,1,68,11,0,11,23,7,10,1,5,
3173021002,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,43,1,42,23,1,22,11,3,5,1,2,
3173021006,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,54,0,54,12,0,12,12,3,4,2,3,
3175041001,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,46,2,44,8,2,6,12,2,4,2,4,
3173011005,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,163,1,162,23,5,18,26,4,9,6,7,
3173021007,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,79,0,79,49,1,48,18,5,11,2,0,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,111,5,106,31,2,29,9,3,4,1,1,
3171051003,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,207,2,205,57,0,57,12,5,4,2,1,
3173021005,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,69,0,69,20,2,18,22,6,9,3,4,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,39,0,39,2,1,1,31,8,8,5,10,
3174021002,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,16,0,16,5,0,5,3,0,1,2,0,
3173081006,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,34,2,32,16,3,13,22,2,7,0,13,
3173081005,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,55,0,55,19,0,19,23,5,5,1,12,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,48,2,46,13,0,13,12,5,4,0,3,
3173081002,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,51,1,50,21,1,20,19,4,10,0,5,
3174051004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,69,1,68,18,0,18,26,8,9,0,9,
3174081001,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,144,0,144,15,0,15,14,4,8,2,0,
3174041001,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,93,0,93,22,1,21,11,2,5,2,2,
3175081002,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,61,1,60,13,1,12,14,4,4,2,4,
3174051003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,36,0,36,31,4,27,18,10,6,1,1,
3171071001,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,7,0,7,1,0,1,5,0,4,1,0,
3175081005,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,27,0,27,6,0,6,17,3,9,3,2,
3175061005,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,90,0,90,21,0,21,29,8,10,2,9,
3174081004,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,116,0,116,12,0,12,7,0,6,0,1,
3174041007,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,74,1,73,15,1,14,15,3,9,0,3,
3174041002,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,81,1,80,26,1,25,13,1,7,2,3,
3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,52,0,52,31,3,28,12,1,7,2,2,
3175021003,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,48,0,48,11,1,10,20,8,7,2,3,
3171021001,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,54,3,51,23,2,21,23,8,8,0,7,
3171011003,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,54,0,54,13,2,11,18,3,11,2,2,
3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,12,0,12,7,0,7,9,1,7,1,0,
3171061004,DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,15,0,15,6,0,6,12,3,6,2,1,
3175051005,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,46,0,46,8,0,8,6,0,2,1,3,
3171021004,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,57,0,57,34,1,33,18,6,7,5,0,
3172041002,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,104,3,101,14,1,13,24,3,4,1,16,
3174021004,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,43,0,43,8,0,8,14,3,5,0,6,
3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,105,6,99,26,2,24,17,4,8,3,2,
3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,46,0,46,12,0,12,12,1,5,0,6,
3174011004,DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,63,0,63,21,1,20,23,7,4,0,12,
3173071002,DKI JAKARTA,JAKARTA BARAT,PALMERAH,SLIPI,96,3,93,33,0,33,18,4,8,1,5,
3174091004,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,99,3,96,18,1,17,18,3,5,0,10,
3173071005,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,79,2,77,23,3,20,23,5,11,2,5,
3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,30,0,30,11,1,10,15,4,8,0,3,
3171011005,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,40,0,40,8,0,8,7,0,5,1,1,
3171041003,DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,122,0,122,23,1,22,36,11,8,1,16,
3175081003,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,48,1,47,14,2,12,6,2,1,0,3,
3171031005,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,49,0,49,8,0,8,8,2,4,0,2,
3171071005,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,237,1,236,46,0,46,70,10,17,4,39,
3171041002,DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,70,1,69,9,0,9,9,3,4,0,2,
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,223,5,218,16,1,15,26,8,4,0,14,
3173081003,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,48,2,46,15,1,14,15,5,3,2,5,
3172021005,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,114,2,112,36,0,36,25,4,7,0,14,
3174081002,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,122,0,122,25,0,25,19,5,7,0,7,
3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,179,1,178,15,1,14,31,9,6,0,16,
3174021005,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,71,1,70,14,0,14,14,5,6,2,1,
3174091006,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,62,1,61,20,0,20,9,4,2,0,3,
3171081004,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,111,0,111,18,2,16,20,5,2,4,9,
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,103,0,103,24,2,22,14,4,7,2,1,
3173061004,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,61,0,61,17,4,13,4,2,1,1,0,
3175021001,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,77,0,77,26,0,26,19,2,7,2,8,
3171031008,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,45,1,44,14,1,13,10,1,4,0,5,
3174031004,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,82,1,81,12,0,12,19,7,8,1,3,
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,72,0,72,22,0,22,11,3,4,0,4,
3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,41,0,41,9,1,8,15,5,3,1,6,
3174071008,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,24,0,24,6,2,4,4,0,2,0,2,
3172041006,DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,80,1,79,12,2,10,4,0,2,1,1,
3173021001,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,168,3,165,11,3,8,25,8,3,0,14,
3174071002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,22,0,22,14,0,14,9,1,6,1,1,
3173041006,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,86,0,86,16,4,12,42,4,3,1,34,
3172041004,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,86,2,84,17,3,14,15,3,4,4,4,
3173011004,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,46,0,46,8,1,7,13,4,2,0,7,
3174071003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,20,0,20,6,0,6,3,0,1,0,2,
3174071001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,8,0,8,0,0,0,5,1,4,0,0,
3175101004,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,31,1,30,9,0,9,7,2,2,0,3,
3174081003,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,34,1,33,8,0,8,6,2,3,0,1,
3172031005,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,99,2,97,33,2,31,12,4,4,0,4,
3175071005,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,52,4,48,13,0,13,20,8,2,1,9,
3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,53,10,43,13,2,11,12,7,3,0,2,
3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,90,2,88,25,1,24,18,4,6,2,6,
3175041002,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,110,3,107,27,12,15,51,14,5,6,26,
3174041004,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,69,2,67,20,0,20,6,2,2,2,0,
3175101005,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,28,0,28,10,2,8,4,0,2,0,2,
3174021007,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,17,0,17,5,1,4,4,0,3,0,1,
3175101003,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,18,0,18,8,0,8,7,1,2,1,3,
3174071007,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,17,0,17,4,1,3,5,1,2,0,2,
3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,21,0,21,2,0,2,3,0,3,0,0,
3172011002,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,8,0,8,4,0,4,13,2,9,1,1,
3174091002,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,117,2,115,17,3,14,21,7,5,3,6,
3175011005,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,35,2,33,6,0,6,6,2,1,1,2,
3175031005,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,24,0,24,17,0,17,12,7,4,1,0,
3173031007,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,7,0,7,4,0,4,2,1,0,1,0,
3174071004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,4,0,4,4,0,4,4,1,3,0,0,
3172011001,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,517,3,514,35,2,33,89,8,4,3,74,
3174071010,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,49,0,49,31,1,30,10,3,6,1,0,
3172031003,DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,118,4,114,43,2,41,42,11,5,2,24,
3171011004,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,52,0,52,6,0,6,5,1,3,1,0,
3171071006,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,284,1,283,34,2,32,96,14,23,4,55,
3173041005,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,42,1,41,8,4,4,20,2,3,2,13,
3171081003,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,40,1,39,3,1,2,2,0,1,0,1,
3175091005,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,53,0,53,15,1,14,7,3,1,0,3,
3173031003,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,40,0,40,10,0,10,59,15,29,0,15,
3175041006,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,38,1,37,8,2,6,14,5,4,0,5,
3175031007,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,31,1,30,10,0,10,11,1,5,1,4,
3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,71,2,69,26,4,22,35,4,1,7,23,
3173041008,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,23,1,22,13,4,9,8,3,2,1,2,
3175041003,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,35,0,35,7,2,5,14,4,3,0,7,
3171011006,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,40,0,40,11,3,8,3,0,2,0,1,
3172021003,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,77,2,75,21,0,21,6,2,2,1,1,
3172041007,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,167,6,161,24,4,20,23,5,3,0,15,
3172011003,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,53,0,53,6,0,6,16,4,5,2,5,
3175011002,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,49,0,49,20,1,19,12,5,2,2,3,
3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,310,0,310,59,3,56,46,8,29,1,8,
